Sample,tank,Species,length,community,treatment
2,17,Keratella,0.102,Experienced,Caged
2,17,Keratella,0.093,Experienced,Caged
2,17,Keratella,0.111,Experienced,Caged
2,17,Keratella,0.09,Experienced,Caged
2,17,Keratella,0.095,Experienced,Caged
2,17,Keratella,0.106,Experienced,Caged
2,17,Keratella,0.095,Experienced,Caged
2,17,Keratella,0.108,Experienced,Caged
2,17,Keratella,0.091,Experienced,Caged
2,17,Keratella,0.093,Experienced,Caged
2,17,Keratella,0.085,Experienced,Caged
2,17,Mosquito,1.802,Experienced,Caged
2,17,Nauplii,0.136,Experienced,Caged
2,17,Nauplii,0.128,Experienced,Caged
2,17,Nauplii,0.137,Experienced,Caged
2,17,Nauplii,0.117,Experienced,Caged
2,17,Nauplii,0.181,Experienced,Caged
2,17,Nauplii,0.168,Experienced,Caged
2,17,Nauplii,0.164,Experienced,Caged
2,17,Nauplii,0.144,Experienced,Caged
2,17,Nauplii,0.143,Experienced,Caged
2,17,Nauplii,0.128,Experienced,Caged
2,17,Nauplii,0.241,Experienced,Caged
2,17,Nauplii,0.129,Experienced,Caged
2,17,Nauplii,0.15,Experienced,Caged
2,17,Nauplii,0.192,Experienced,Caged
2,17,Nauplii,0.152,Experienced,Caged
2,17,Nauplii,0.151,Experienced,Caged
2,17,Nauplii,0.119,Experienced,Caged
2,17,Nauplii,0.158,Experienced,Caged
2,17,Nauplii,0.17,Experienced,Caged
2,17,Nauplii,0.186,Experienced,Caged
2,17,Nauplii,0.209,Experienced,Caged
2,17,Nauplii,0.176,Experienced,Caged
2,17,Nauplii,0.25,Experienced,Caged
2,17,Nauplii,0.152,Experienced,Caged
2,17,Nauplii,0.166,Experienced,Caged
3,9,Chironomid,2.032,Naive,Control
3,9,Chironomid,2.442,Naive,Control
3,9,Chironomid,1.06,Naive,Control
3,9,Chironomid,0.937,Naive,Control
3,9,Chironomid,0.909,Naive,Control
3,9,Chironomid,1.104,Naive,Control
3,9,Chironomid,0.905,Naive,Control
3,9,Chironomid,2.259,Naive,Control
3,9,Chironomid,1.837,Naive,Control
3,9,Chironomid,2.229,Naive,Control
3,9,Chironomid,1.01,Naive,Control
3,9,Chironomid,0.478,Naive,Control
3,9,Chironomid,1.039,Naive,Control
3,9,Chydorus,0.319,Naive,Control
3,9,Mosquito,0.781,Naive,Control
3,9,Mosquito,0.988,Naive,Control
3,9,Mosquito,4.949,Naive,Control
3,9,Mosquito,4.727,Naive,Control
3,9,Nauplii,0.196,Naive,Control
3,9,Nauplii,0.286,Naive,Control
3,9,Nauplii,0.276,Naive,Control
3,9,Nauplii,0.273,Naive,Control
3,9,Nauplii,0.281,Naive,Control
3,9,Nauplii,0.312,Naive,Control
3,9,Nauplii,0.196,Naive,Control
3,9,Nauplii,0.169,Naive,Control
3,9,Nauplii,0.245,Naive,Control
3,9,Nauplii,0.226,Naive,Control
3,9,Stonefly,1.663,Naive,Control
3,9,Stonefly,1.015,Naive,Control
3,9,Stonefly,0.898,Naive,Control
3,9,Stonefly,0.724,Naive,Control
4,18,Insect,1.241,Experienced,Control
4,18,Keratella,0.106,Experienced,Control
4,18,Mayfly,1.33,Experienced,Control
4,18,Mayfly,1.192,Experienced,Control
4,18,Mayfly,1.622,Experienced,Control
4,18,Mayfly,2.12,Experienced,Control
4,18,Mosquito,2.006,Experienced,Control
4,18,Mosquito,2.167,Experienced,Control
4,18,Mosquito,2.702,Experienced,Control
4,18,Mosquito,0.997,Experienced,Control
4,18,Mosquito,1.405,Experienced,Control
4,18,Mosquito,0.994,Experienced,Control
4,18,Mosquito,2.085,Experienced,Control
4,18,Mosquito,2.006,Experienced,Control
4,18,Mosquito,1.85,Experienced,Control
4,18,Mosquito,1.824,Experienced,Control
4,18,Mosquito,1.693,Experienced,Control
4,18,Mosquito,2.046,Experienced,Control
4,18,Nauplii,0.126,Experienced,Control
4,18,Nauplii,0.128,Experienced,Control
4,18,Nauplii,0.154,Experienced,Control
4,18,Nauplii,0.135,Experienced,Control
4,18,Nauplii,0.164,Experienced,Control
4,18,Nauplii,0.15,Experienced,Control
4,18,Nauplii,0.136,Experienced,Control
4,18,Nauplii,0.312,Experienced,Control
4,18,Nauplii,0.137,Experienced,Control
4,18,Nauplii,0.25,Experienced,Control
4,18,Nauplii,0.142,Experienced,Control
4,18,Nauplii,0.232,Experienced,Control
4,18,Nauplii,0.219,Experienced,Control
4,18,Nauplii,0.288,Experienced,Control
4,18,Nauplii,0.142,Experienced,Control
4,18,Nauplii,0.169,Experienced,Control
4,18,Nauplii,0.227,Experienced,Control
4,18,Nauplii,0.301,Experienced,Control
4,18,Nauplii,0.138,Experienced,Control
4,18,Nauplii,0.255,Experienced,Control
4,18,Nauplii,0.134,Experienced,Control
4,18,Nauplii,0.163,Experienced,Control
4,18,Nauplii,0.29,Experienced,Control
4,18,Nauplii,0.18,Experienced,Control
4,18,Nauplii,0.167,Experienced,Control
4,18,Nauplii,0.26,Experienced,Control
4,18,Stonefly,1.08,Experienced,Control
4,18,Stonefly,0.979,Experienced,Control
4,18,Stonefly,0.986,Experienced,Control
4,18,Stonefly,0.779,Experienced,Control
4,18,Stonefly,0.841,Experienced,Control
4,18,Stonefly,1.02,Experienced,Control
4,18,Stonefly,1.708,Experienced,Control
4,18,Chironomid,1.892,Experienced,Control
4,18,Chironomid,1.795,Experienced,Control
4,18,Chironomid,1.243,Experienced,Control
4,18,Chironomid,1.036,Experienced,Control
4,18,Chironomid,0.849,Experienced,Control
4,18,Chironomid,1.803,Experienced,Control
4,18,Chironomid,1.145,Experienced,Control
4,18,Chironomid,1.939,Experienced,Control
4,18,Chironomid,1.939,Experienced,Control
4,18,Chironomid,1.032,Experienced,Control
4,18,Chironomid,1.57,Experienced,Control
4,18,Chironomid,0.974,Experienced,Control
4,18,Chironomid,0.921,Experienced,Control
4,18,Chironomid,0.617,Experienced,Control
4,18,Chironomid,2.051,Experienced,Control
4,18,Chironomid,1.201,Experienced,Control
4,18,Chironomid,2.119,Experienced,Control
4,18,Chironomid,1.312,Experienced,Control
4,18,Chironomid,1.234,Experienced,Control
4,18,Chironomid,2.624,Experienced,Control
4,18,Chironomid,1.083,Experienced,Control
4,18,Chironomid,1.121,Experienced,Control
4,18,Chironomid,1.022,Experienced,Control
4,18,Chironomid,1.637,Experienced,Control
4,18,Chironomid,1.172,Experienced,Control
4,18,Chironomid,2.57,Experienced,Control
3,18,Chironomid,1.199,Experienced,Control
3,18,Chironomid,2.3,Experienced,Control
3,18,Chironomid,1.67,Experienced,Control
3,18,Chironomid,0.828,Experienced,Control
3,18,Chironomid,1.831,Experienced,Control
3,18,Chironomid,1.547,Experienced,Control
3,18,Chironomid,1.556,Experienced,Control
3,18,Chironomid,1.632,Experienced,Control
3,18,Chironomid,2.74,Experienced,Control
3,18,Chironomid,1.308,Experienced,Control
3,18,Chironomid,0.728,Experienced,Control
3,18,Chironomid,1.541,Experienced,Control
3,18,Chironomid,0.898,Experienced,Control
3,18,Chironomid,0.949,Experienced,Control
3,18,Chironomid,0.58,Experienced,Control
3,18,Chironomid,0.723,Experienced,Control
3,18,Chironomid,0.734,Experienced,Control
3,18,Mosquito,0.747,Experienced,Control
3,18,Mosquito,0.929,Experienced,Control
3,18,Mosquito,1.003,Experienced,Control
3,18,Mosquito,1.728,Experienced,Control
3,18,Mosquito,0.965,Experienced,Control
3,18,Stonefly,0.985,Experienced,Control
3,18,Nauplii,0.212,Experienced,Control
3,18,Nauplii,0.248,Experienced,Control
3,18,Nauplii,0.213,Experienced,Control
3,18,Nauplii,0.255,Experienced,Control
3,18,Nauplii,0.277,Experienced,Control
3,18,Nauplii,0.248,Experienced,Control
3,18,Nauplii,0.229,Experienced,Control
3,18,Nauplii,0.149,Experienced,Control
4,28,Bosmina,0.186,Experienced,Free
4,28,Bosmina,0.232,Experienced,Free
4,28,Chironomid,1.732,Experienced,Free
4,28,Chironomid,1.721,Experienced,Free
4,28,Chironomid,1.754,Experienced,Free
4,28,Chironomid,1.297,Experienced,Free
4,28,Chironomid,1.662,Experienced,Free
4,28,Chironomid,0.945,Experienced,Free
4,28,Chironomid,2.577,Experienced,Free
4,28,Chironomid,1.596,Experienced,Free
4,28,Chironomid,1.349,Experienced,Free
4,28,Chironomid,1.1,Experienced,Free
4,28,Chironomid,0.683,Experienced,Free
4,28,Chironomid,2.059,Experienced,Free
4,28,Chironomid,0.951,Experienced,Free
4,28,Chironomid,0.668,Experienced,Free
4,28,Chironomid,0.721,Experienced,Free
4,28,Chironomid,1.348,Experienced,Free
4,28,Chironomid,1.343,Experienced,Free
4,28,Chironomid,0.832,Experienced,Free
4,28,Chironomid,1.109,Experienced,Free
4,28,Chironomid,1.501,Experienced,Free
4,28,Chironomid,0.829,Experienced,Free
4,28,Chironomid,1.367,Experienced,Free
4,28,Chironomid,1.374,Experienced,Free
4,28,Chironomid,1.195,Experienced,Free
4,28,Chydorus,0.274,Experienced,Free
4,28,Chydorus,0.255,Experienced,Free
4,28,Chydorus,0.254,Experienced,Free
4,28,Chydorus,0.16,Experienced,Free
4,28,Chydorus,0.299,Experienced,Free
4,28,Chydorus,0.231,Experienced,Free
4,28,Chydorus,0.347,Experienced,Free
4,28,Chydorus,0.241,Experienced,Free
4,28,Chydorus,0.294,Experienced,Free
4,28,Chydorus,0.216,Experienced,Free
4,28,Chydorus,0.255,Experienced,Free
4,28,Chydorus,0.138,Experienced,Free
4,28,Chydorus,0.228,Experienced,Free
4,28,Chydorus,0.253,Experienced,Free
4,28,Chydorus,0.239,Experienced,Free
4,28,Chydorus,0.288,Experienced,Free
4,28,Chydorus,0.293,Experienced,Free
4,28,Chydorus,0.214,Experienced,Free
4,28,Chydorus,0.175,Experienced,Free
4,28,Chydorus,0.289,Experienced,Free
4,28,Chydorus,0.153,Experienced,Free
4,28,Chydorus,0.184,Experienced,Free
4,28,Chydorus,0.165,Experienced,Free
4,28,Chydorus,0.267,Experienced,Free
4,28,Chydorus,0.168,Experienced,Free
4,28,Chydorus,0.234,Experienced,Free
4,28,Keratella,0.087,Experienced,Free
4,28,Keratella,0.083,Experienced,Free
4,28,Keratella,0.078,Experienced,Free
4,28,Keratella,0.079,Experienced,Free
4,28,Keratella,0.094,Experienced,Free
4,28,Keratella,0.092,Experienced,Free
4,28,Keratella,0.089,Experienced,Free
4,28,Keratella,0.095,Experienced,Free
4,28,Keratella,0.082,Experienced,Free
4,28,Keratella,0.088,Experienced,Free
4,28,Keratella,0.088,Experienced,Free
4,28,Keratella,0.088,Experienced,Free
4,28,Keratella,0.086,Experienced,Free
4,28,Keratella,0.078,Experienced,Free
4,28,Keratella,0.093,Experienced,Free
4,28,Keratella,0.086,Experienced,Free
4,28,Keratella,0.09,Experienced,Free
4,28,Keratella,0.085,Experienced,Free
4,28,Keratella,0.084,Experienced,Free
4,28,Keratella,0.093,Experienced,Free
4,28,Keratella,0.082,Experienced,Free
4,28,Keratella,0.093,Experienced,Free
4,28,Keratella,0.089,Experienced,Free
4,28,Keratella,0.078,Experienced,Free
4,28,Keratella,0.079,Experienced,Free
4,28,Keratella,0.081,Experienced,Free
4,28,Keratella,0.084,Experienced,Free
4,28,Keratella,0.078,Experienced,Free
4,28,Keratella,0.093,Experienced,Free
4,28,Keratella,0.087,Experienced,Free
4,28,Nauplii,0.233,Experienced,Free
4,28,Nauplii,0.22,Experienced,Free
4,28,Nauplii,0.218,Experienced,Free
4,28,Nauplii,0.137,Experienced,Free
4,28,Nauplii,0.214,Experienced,Free
4,28,Nauplii,0.216,Experienced,Free
4,28,Nauplii,0.15,Experienced,Free
4,28,Nauplii,0.112,Experienced,Free
4,28,Nauplii,0.229,Experienced,Free
4,28,Nauplii,0.17,Experienced,Free
4,28,Nauplii,0.241,Experienced,Free
4,28,Nauplii,0.208,Experienced,Free
4,28,Nauplii,0.172,Experienced,Free
4,28,Nauplii,0.273,Experienced,Free
4,28,Nauplii,0.15,Experienced,Free
4,28,Nauplii,0.149,Experienced,Free
4,28,Nauplii,0.112,Experienced,Free
4,28,Nauplii,0.177,Experienced,Free
4,28,Nauplii,0.18,Experienced,Free
4,28,Nauplii,0.259,Experienced,Free
4,28,Nauplii,0.146,Experienced,Free
4,28,Nauplii,0.143,Experienced,Free
4,28,Nauplii,0.133,Experienced,Free
4,28,Nauplii,0.155,Experienced,Free
3,28,Chironomid,0.54,Experienced,Free
3,28,Chironomid,0.602,Experienced,Free
3,28,Chironomid,0.588,Experienced,Free
3,28,Chironomid,1.314,Experienced,Free
3,28,Chironomid,0.456,Experienced,Free
3,28,Chironomid,0.963,Experienced,Free
3,28,Chironomid,0.875,Experienced,Free
3,28,Chironomid,0.957,Experienced,Free
3,28,Chironomid,0.74,Experienced,Free
3,28,Chironomid,0.961,Experienced,Free
3,28,Stonefly,0.902,Experienced,Free
3,28,Keratella,0.084,Experienced,Free
3,28,Keratella,0.083,Experienced,Free
3,28,Keratella,0.087,Experienced,Free
3,28,Keratella,0.086,Experienced,Free
3,28,Keratella,0.087,Experienced,Free
3,28,Keratella,0.083,Experienced,Free
3,28,Keratella,0.082,Experienced,Free
3,28,Keratella,0.089,Experienced,Free
3,28,Keratella,0.092,Experienced,Free
3,28,Keratella,0.079,Experienced,Free
3,28,Keratella,0.081,Experienced,Free
3,28,Keratella,0.09,Experienced,Free
3,28,Keratella,0.083,Experienced,Free
3,28,Keratella,0.09,Experienced,Free
3,28,Keratella,0.076,Experienced,Free
3,28,Keratella,0.09,Experienced,Free
3,28,Keratella,0.078,Experienced,Free
3,28,Keratella,0.086,Experienced,Free
3,28,Keratella,0.09,Experienced,Free
3,28,Keratella,0.089,Experienced,Free
3,28,Keratella,0.084,Experienced,Free
3,28,Keratella,0.085,Experienced,Free
3,28,Keratella,0.082,Experienced,Free
3,28,Keratella,0.085,Experienced,Free
3,28,Keratella,0.096,Experienced,Free
3,28,Keratella,0.086,Experienced,Free
3,28,Keratella,0.081,Experienced,Free
3,28,Keratella,0.084,Experienced,Free
3,28,Keratella,0.088,Experienced,Free
3,28,Keratella,0.073,Experienced,Free
3,28,Keratella,0.094,Experienced,Free
3,28,Keratella,0.086,Experienced,Free
3,28,Keratella,0.085,Experienced,Free
3,28,Keratella,0.089,Experienced,Free
3,28,Keratella,0.073,Experienced,Free
3,28,Keratella,0.082,Experienced,Free
3,28,Nauplii,0.155,Experienced,Free
3,28,Nauplii,0.121,Experienced,Free
3,28,Nauplii,0.109,Experienced,Free
3,28,Nauplii,0.158,Experienced,Free
3,28,Nauplii,0.184,Experienced,Free
3,28,Nauplii,0.212,Experienced,Free
3,28,Nauplii,0.141,Experienced,Free
3,28,Nauplii,0.157,Experienced,Free
3,28,Nauplii,0.136,Experienced,Free
3,28,Nauplii,0.211,Experienced,Free
3,28,Nauplii,0.192,Experienced,Free
3,28,Nauplii,0.2,Experienced,Free
3,28,Nauplii,0.221,Experienced,Free
3,28,Nauplii,0.182,Experienced,Free
3,28,Nauplii,0.146,Experienced,Free
3,28,Nauplii,0.101,Experienced,Free
3,28,Nauplii,0.156,Experienced,Free
3,28,Nauplii,0.19,Experienced,Free
3,28,Nauplii,0.116,Experienced,Free
3,28,Nauplii,0.156,Experienced,Free
3,28,Nauplii,0.223,Experienced,Free
3,28,Nauplii,0.139,Experienced,Free
3,28,Nauplii,0.121,Experienced,Free
1,13,Kellicottia,0.152,Naive,Control
1,13,Kellicottia,0.143,Naive,Control
1,13,Kellicottia,0.163,Naive,Control
1,13,Kellicottia,0.167,Naive,Control
1,13,Kellicottia,0.126,Naive,Control
1,13,Kellicottia,0.143,Naive,Control
1,13,Kellicottia,0.156,Naive,Control
1,13,Kellicottia,0.136,Naive,Control
1,13,Kellicottia,0.139,Naive,Control
1,13,Kellicottia,0.138,Naive,Control
1,13,Kellicottia,0.126,Naive,Control
1,13,Kellicottia,0.133,Naive,Control
1,13,Kellicottia,0.165,Naive,Control
1,13,Kellicottia,0.154,Naive,Control
1,13,Kellicottia,0.177,Naive,Control
1,13,Kellicottia,0.145,Naive,Control
1,13,Kellicottia,0.132,Naive,Control
1,13,Kellicottia,0.136,Naive,Control
1,13,Kellicottia,0.131,Naive,Control
1,13,Kellicottia,0.147,Naive,Control
1,13,Keratella,0.111,Naive,Control
1,13,Keratella,0.127,Naive,Control
1,13,Keratella,0.123,Naive,Control
1,13,Keratella,0.103,Naive,Control
1,13,Keratella,0.119,Naive,Control
1,13,Keratella,0.122,Naive,Control
1,13,Keratella,0.122,Naive,Control
1,13,Keratella,0.117,Naive,Control
1,13,Keratella,0.118,Naive,Control
1,13,Nauplii,0.166,Naive,Control
1,13,Nauplii,0.17,Naive,Control
1,13,Nauplii,0.217,Naive,Control
1,13,Nauplii,0.173,Naive,Control
1,13,Nauplii,0.212,Naive,Control
1,13,Nauplii,0.181,Naive,Control
1,13,Nauplii,0.172,Naive,Control
1,13,Nauplii,0.077,Naive,Control
1,13,Nauplii,0.171,Naive,Control
1,13,Nauplii,0.192,Naive,Control
1,13,Nauplii,0.177,Naive,Control
1,13,Nauplii,0.183,Naive,Control
1,13,Nauplii,0.233,Naive,Control
1,13,Nauplii,0.144,Naive,Control
1,13,Nauplii,0.191,Naive,Control
1,13,Nauplii,0.162,Naive,Control
1,13,Nauplii,0.168,Naive,Control
1,13,Nauplii,0.139,Naive,Control
1,13,Nauplii,0.169,Naive,Control
1,13,Nauplii,0.165,Naive,Control
1,13,Nauplii,0.203,Naive,Control
1,13,Nauplii,0.184,Naive,Control
1,13,Nauplii,0.213,Naive,Control
1,13,Nauplii,0.191,Naive,Control
1,13,Nauplii,0.2,Naive,Control
1,13,Nauplii,0.179,Naive,Control
4,19,Chironomid,1.115,Naive,Caged
4,19,Chironomid,1.845,Naive,Caged
4,19,Chironomid,1.835,Naive,Caged
4,19,Chironomid,1.83,Naive,Caged
4,19,Chironomid,1.849,Naive,Caged
4,19,Chironomid,1.593,Naive,Caged
4,19,Chironomid,1.517,Naive,Caged
4,19,Chironomid,1.033,Naive,Caged
4,19,Chironomid,1.81,Naive,Caged
4,19,Nauplii,0.138,Naive,Caged
4,19,Mosquito,3.737,Naive,Caged
4,19,Mosquito,4.568,Naive,Caged
4,19,Mosquito,3.393,Naive,Caged
4,19,Mosquito,4.891,Naive,Caged
4,19,Stonefly,1.118,Naive,Caged
4,19,Stonefly,1.213,Naive,Caged
4,19,Stonefly,1.453,Naive,Caged
4,19,Chydorus,0.317,Naive,Caged
4,19,Chydorus,0.339,Naive,Caged
4,19,Chydorus,0.321,Naive,Caged
4,19,Chydorus,0.319,Naive,Caged
4,19,Chydorus,0.3,Naive,Caged
4,19,Chydorus,0.312,Naive,Caged
4,26,Bosmina,0.356,Naive,Caged
4,26,Bosmina,0.26,Naive,Caged
4,26,Bosmina,0.238,Naive,Caged
4,26,Nauplii,0.134,Naive,Caged
4,26,Nauplii,0.144,Naive,Caged
4,26,Nauplii,0.151,Naive,Caged
4,26,Nauplii,0.12,Naive,Caged
4,26,Nauplii,0.124,Naive,Caged
4,26,Nauplii,0.255,Naive,Caged
4,26,Nauplii,0.157,Naive,Caged
4,26,Nauplii,0.209,Naive,Caged
4,26,Nauplii,0.214,Naive,Caged
4,26,Chydorus,0.264,Naive,Caged
4,26,Chydorus,0.252,Naive,Caged
4,26,Chydorus,0.275,Naive,Caged
4,26,Chydorus,0.266,Naive,Caged
4,26,Chydorus,0.18,Naive,Caged
4,26,Chydorus,0.183,Naive,Caged
4,26,Chydorus,0.289,Naive,Caged
4,26,Chydorus,0.191,Naive,Caged
4,26,Chydorus,0.263,Naive,Caged
4,26,Chydorus,0.295,Naive,Caged
4,26,Chydorus,0.241,Naive,Caged
4,26,Chydorus,0.278,Naive,Caged
4,26,Chydorus,0.205,Naive,Caged
4,26,Chydorus,0.342,Naive,Caged
4,26,Chydorus,0.293,Naive,Caged
4,26,Chydorus,0.285,Naive,Caged
4,26,Chydorus,0.28,Naive,Caged
4,26,Chydorus,0.328,Naive,Caged
4,26,Chydorus,0.232,Naive,Caged
4,26,Chydorus,0.33,Naive,Caged
4,26,Chydorus,0.261,Naive,Caged
4,26,Chydorus,0.172,Naive,Caged
4,26,Chydorus,0.247,Naive,Caged
4,26,Chydorus,0.162,Naive,Caged
4,26,Mosquito,4.555,Naive,Caged
4,26,Mosquito,4.596,Naive,Caged
4,26,Chironomid,1.379,Naive,Caged
4,26,Chironomid,1.842,Naive,Caged
4,26,Chironomid,1.47,Naive,Caged
4,26,Chironomid,1.211,Naive,Caged
4,26,Chironomid,1.787,Naive,Caged
4,26,Chironomid,1.57,Naive,Caged
4,26,Chironomid,1.513,Naive,Caged
4,26,Chironomid,1.006,Naive,Caged
4,26,Chironomid,1.619,Naive,Caged
4,26,Chironomid,1.722,Naive,Caged
1,19,Nauplii,0.213,Naive,Caged
1,19,Nauplii,0.257,Naive,Caged
1,19,Nauplii,0.226,Naive,Caged
1,19,Nauplii,0.275,Naive,Caged
1,19,Nauplii,0.189,Naive,Caged
1,19,Nauplii,0.216,Naive,Caged
1,19,Nauplii,0.244,Naive,Caged
1,19,Nauplii,0.318,Naive,Caged
1,19,Nauplii,0.18,Naive,Caged
1,15,Insect,1.377,Naive,Free
1,15,Insect,1.106,Naive,Free
1,2,Chironomid,0.539,Experienced,Control
1,2,Insect,0.807,Experienced,Control
1,2,Nauplii,0.29,Experienced,Control
1,2,Nauplii,0.213,Experienced,Control
1,2,Nauplii,0.267,Experienced,Control
1,2,Nauplii,0.226,Experienced,Control
1,2,Nauplii,0.251,Experienced,Control
1,2,Nauplii,0.243,Experienced,Control
1,2,Nauplii,0.243,Experienced,Control
3,18,Chironomid,1.259,Experienced,Control
3,18,Chironomid,1.586,Experienced,Control
3,18,Chironomid,2.694,Experienced,Control
3,18,Chironomid,0.865,Experienced,Control
3,18,Chironomid,1.771,Experienced,Control
3,18,Chironomid,2.647,Experienced,Control
3,18,Chironomid,1.907,Experienced,Control
3,18,Chironomid,1,Experienced,Control
3,18,Chironomid,0.612,Experienced,Control
3,18,Chironomid,0.731,Experienced,Control
3,18,Chironomid,0.803,Experienced,Control
3,18,Chironomid,0.822,Experienced,Control
3,18,Chironomid,1.625,Experienced,Control
3,18,Chironomid,1.365,Experienced,Control
3,18,Chironomid,1.704,Experienced,Control
3,18,Chironomid,1.188,Experienced,Control
3,18,Mosquito,2.09,Experienced,Control
3,18,Mosquito,1.092,Experienced,Control
3,18,Mosquito,0.991,Experienced,Control
3,18,Mosquito,0.783,Experienced,Control
3,18,Nauplii,0.275,Experienced,Control
3,18,Nauplii,0.277,Experienced,Control
3,18,Nauplii,0.228,Experienced,Control
3,18,Nauplii,0.238,Experienced,Control
3,18,Nauplii,0.316,Experienced,Control
3,18,Nauplii,0.276,Experienced,Control
3,18,Nauplii,0.221,Experienced,Control
1,19,Kellicottia,0.106,Naive,Caged
1,19,Kellicottia,0.139,Naive,Caged
1,19,Kellicottia,0.102,Naive,Caged
1,19,Kellicottia,0.152,Naive,Caged
1,19,Kellicottia,0.144,Naive,Caged
1,19,Kellicottia,0.142,Naive,Caged
1,19,Kellicottia,0.135,Naive,Caged
1,19,Kellicottia,0.158,Naive,Caged
1,19,Kellicottia,0.16,Naive,Caged
1,19,Keratella,0.113,Naive,Caged
1,19,Kellicottia,0.147,Naive,Caged
1,19,Kellicottia,0.132,Naive,Caged
1,19,Kellicottia,0.142,Naive,Caged
1,19,Kellicottia,0.148,Naive,Caged
1,19,Kellicottia,0.161,Naive,Caged
1,19,Kellicottia,0.16,Naive,Caged
1,19,Kellicottia,0.16,Naive,Caged
1,19,Keratella,0.096,Naive,Caged
1,19,Keratella,0.106,Naive,Caged
1,19,Keratella,0.108,Naive,Caged
2,17,Keratella,0.092,Experienced,Caged
2,17,Keratella,0.077,Experienced,Caged
2,17,Keratella,0.08,Experienced,Caged
2,17,Keratella,0.088,Experienced,Caged
2,17,Keratella,0.108,Experienced,Caged
2,17,Keratella,0.101,Experienced,Caged
2,17,Keratella,0.106,Experienced,Caged
2,17,Keratella,0.092,Experienced,Caged
2,17,Keratella,0.109,Experienced,Caged
2,17,Keratella,0.095,Experienced,Caged
2,17,Keratella,0.113,Experienced,Caged
2,17,Keratella,0.098,Experienced,Caged
2,17,Keratella,0.119,Experienced,Caged
2,17,Keratella,0.108,Experienced,Caged
2,17,Keratella,0.107,Experienced,Caged
2,17,Keratella,0.101,Experienced,Caged
2,17,Keratella,0.097,Experienced,Caged
2,17,Keratella,0.114,Experienced,Caged
2,17,Keratella,0.066,Experienced,Caged
2,17,Keratella,0.098,Experienced,Caged
2,17,Keratella,0.097,Experienced,Caged
2,17,Keratella,0.075,Experienced,Caged
2,17,Keratella,0.086,Experienced,Caged
2,17,Keratella,0.098,Experienced,Caged
2,17,Keratella,0.094,Experienced,Caged
2,17,Keratella,0.094,Experienced,Caged
2,17,Keratella,0.106,Experienced,Caged
2,17,Keratella,0.101,Experienced,Caged
2,17,Keratella,0.118,Experienced,Caged
2,17,Keratella,0.084,Experienced,Caged
2,17,Mosquito,2.03,Experienced,Caged
2,17,Nauplii,0.13,Experienced,Caged
2,17,Nauplii,0.122,Experienced,Caged
2,17,Nauplii,0.247,Experienced,Caged
2,17,Nauplii,0.326,Experienced,Caged
2,17,Nauplii,0.175,Experienced,Caged
2,17,Nauplii,0.141,Experienced,Caged
2,17,Nauplii,0.148,Experienced,Caged
2,17,Nauplii,0.135,Experienced,Caged
2,17,Nauplii,0.164,Experienced,Caged
2,17,Nauplii,0.147,Experienced,Caged
2,17,Nauplii,0.132,Experienced,Caged
2,17,Nauplii,0.145,Experienced,Caged
2,17,Nauplii,0.157,Experienced,Caged
2,17,Nauplii,0.202,Experienced,Caged
2,17,Nauplii,0.131,Experienced,Caged
2,17,Nauplii,0.182,Experienced,Caged
2,17,Nauplii,0.198,Experienced,Caged
2,17,Nauplii,0.155,Experienced,Caged
2,17,Nauplii,0.176,Experienced,Caged
2,17,Nauplii,0.138,Experienced,Caged
2,17,Nauplii,0.194,Experienced,Caged
2,17,Nauplii,0.223,Experienced,Caged
2,17,Nauplii,0.169,Experienced,Caged
4,30,Chironomid,2.001,Experienced,Caged
4,30,Chironomid,1.895,Experienced,Caged
4,30,Chironomid,1.653,Experienced,Caged
4,30,Chironomid,2.586,Experienced,Caged
4,30,Chironomid,2.225,Experienced,Caged
4,30,Chironomid,1.852,Experienced,Caged
4,30,Chironomid,1.968,Experienced,Caged
4,30,Chironomid,1.616,Experienced,Caged
4,30,Chironomid,1.617,Experienced,Caged
4,30,Chironomid,1.661,Experienced,Caged
4,30,Chironomid,1.891,Experienced,Caged
4,30,Chironomid,1.936,Experienced,Caged
4,30,Chironomid,1.705,Experienced,Caged
4,30,Chironomid,2.022,Experienced,Caged
