SampleCode,Year,Month,Date,Site,Station,Species,Genus,Abbrv,Rare_genera,Broad_Taxa_group,Density_N_mL,Density_%,Biovolume_um3_mL,Biovolume_%,Total_Sample_Density,Total_Sample_Biovolume,Cells_mL
16_08LPC_Phyto_L_depth,2016,August,8/9/2016,Lookout Point,C (depth),Fragilaria vaucheria,Fragilaria,Frag,N,Diatom (Bacillariophyceae),0.59217437,1.408450704,170.5462185,1.479806803,42,11525,
16_08LPC_Phyto_L_depth,2016,August,8/9/2016,Lookout Point,C (depth),Nitzschia paleacea,Nitzschia,Nitz,N,Diatom (Bacillariophyceae),0.59217437,1.408450704,58.03308824,0.50354537,42,11525,
16_08LPC_Phyto_L_depth,2016,August,8/9/2016,Lookout Point,C (depth),Achnanthes minutissima,Achnanthes,Achn,N,Diatom (Bacillariophyceae),0.59217437,1.408450704,29.60871849,0.256910903,42,11525,
16_08LPC_Phyto_L_depth,2016,August,8/9/2016,Lookout Point,C (depth),Dolichospermum flos-aquae,Dolichospermum,Doli,N,Bluegreen algae (Cyanobacteria),0.59217437,1.408450704,793.5136555,6.885212208,42,11525,12
16_08LPC_Phyto_L_depth,2016,August,8/9/2016,Lookout Point,C (depth),Sphaerocystis schroeteri,Sphaerocystis,Spha,N,Green algae (Chlorophyta & Charophyta),0.59217437,1.408450704,331.6176471,2.877402117,42,11525,
16_08LPC_Phyto_L_depth,2016,August,8/9/2016,Lookout Point,C (depth),Chlamydomonas sp.,Chlamydomonas,Chla,N,Green algae (Chlorophyta & Charophyta),0.59217437,1.408450704,192.4566702,1.669920871,42,11525,
16_08LPC_Phyto_L_depth,2016,August,8/9/2016,Lookout Point,C (depth),Synedra rumpens,Synedra,Syne,N,Diatom (Bacillariophyceae),0.59217437,1.408450704,82.90441176,0.719350529,42,11525,
16_08LP_Phyto_L_spatial,2016,August,8/9/2016,Lookout Point,spatial,Cryptomonas erosa,Cryptomonas,Cryp,N,Cryptophyte (Cryptophyta),41.45220588,49.45054945,21555.14706,63.00111464,84,34214,
16_08LP_Phyto_L_spatial,2016,August,8/9/2016,Lookout Point,spatial,Rhodomonas minuta,Rhodomonas,Rhod,N,Cryptophyte (Cryptophyta),16.58088235,19.78021978,331.6176471,0.969247917,84,34214,
16_08LP_Phyto_L_spatial,2016,August,8/9/2016,Lookout Point,spatial,Aphanizomenon flos-aquae,Aphanizomenon,Apha,N,Bluegreen algae (Cyanobacteria),6.448120915,7.692307692,7718.400735,22.55924528,84,34214,123
16_08LP_Phyto_L_spatial,2016,August,8/9/2016,Lookout Point,spatial,Oocystis pusilla,Oocystis,Oocy,N,Green algae (Chlorophyta & Charophyta),5.526960784,6.593406593,984.9044118,2.878666315,84,34214,
16_08LP_Phyto_L_spatial,2016,August,8/9/2016,Lookout Point,spatial,Achnanthes minutissima,Achnanthes,Achn,N,Diatom (Bacillariophyceae),3.684640523,4.395604396,221.0784314,0.646165278,84,34214,
16_08LP_Phyto_L_spatial,2016,August,8/9/2016,Lookout Point,spatial,Ankistrodesmus falcatus,Ankistrodesmus,Anki,N,Green algae (Chlorophyta & Charophyta),2.763480392,3.296703297,69.0870098,0.201926649,84,34214,
16_08LP_Phyto_L_spatial,2016,August,8/9/2016,Lookout Point,spatial,Dolichospermum flos-aquae,Dolichospermum,Doli,N,Bluegreen algae (Cyanobacteria),2.763480392,3.296703297,2406.991422,7.035124468,84,34214,36
16_08LP_Phyto_L_spatial,2016,August,8/9/2016,Lookout Point,spatial,Nitzschia frustulum,Nitzschia,Nitz,N,Diatom (Bacillariophyceae),0.921160131,1.098901099,110.5392157,0.323082639,84,34214,
16_08LP_Phyto_L_spatial,2016,August,8/9/2016,Lookout Point,spatial,Nitzschia acicularis,Nitzschia,Nitz,N,Diatom (Bacillariophyceae),0.921160131,1.098901099,257.9248366,0.753859491,84,34214,
16_08LP_Phyto_L_spatial,2016,August,8/9/2016,Lookout Point,spatial,Amphora perpusilla,Amphora,Amph,N,Diatom (Bacillariophyceae),0.921160131,1.098901099,152.9125817,0.446930984,84,34214,
16_08LP_Phyto_L_spatial,2016,August,8/9/2016,Lookout Point,spatial,Diploneis elliptica,Diploneis,Dipl,N,Diatom (Bacillariophyceae),0.921160131,1.098901099,239.501634,0.700012385,84,34214,
16_08LP_Phyto_L_spatial,2016,August,8/9/2016,Lookout Point,spatial,Gomphonema angustatum,Gomphonema,Gomp,N,Diatom (Bacillariophyceae),0.921160131,1.098901099,165.8088235,0.484623959,84,34214,
16_08HCC_Phyto_L_depth,2016,August,8/10/2016,Hills Creek,C (depth),Rhodomonas minuta,Rhodomonas,Rhod,N,Cryptophyte (Cryptophyta),26.14492754,37.89473684,522.8985507,1.273322133,69,41066,
16_08HCC_Phyto_L_depth,2016,August,8/10/2016,Hills Creek,C (depth),Aphanizomenon flos-aquae,Aphanizomenon,Apha,N,Bluegreen algae (Cyanobacteria),18.88244767,27.36842105,26171.07246,63.72977275,69,41066,415
16_08HCC_Phyto_L_depth,2016,August,8/10/2016,Hills Creek,C (depth),Cryptomonas erosa,Cryptomonas,Cryp,N,Cryptophyte (Cryptophyta),10.16747182,14.73684211,5287.085346,12.87470157,69,41066,
16_08HCC_Phyto_L_depth,2016,August,8/10/2016,Hills Creek,C (depth),Ankistrodesmus falcatus,Ankistrodesmus,Anki,N,Green algae (Chlorophyta & Charophyta),4.357487923,6.315789474,108.9371981,0.265275444,69,41066,
16_08HCC_Phyto_L_depth,2016,August,8/10/2016,Hills Creek,C (depth),Chlamydomonas sp.,Chlamydomonas,Chla,N,Green algae (Chlorophyta & Charophyta),1.452495974,2.105263158,472.0611916,1.149526925,69,41066,
16_08HCC_Phyto_L_depth,2016,August,8/10/2016,Hills Creek,C (depth),Achnanthes minutissima,Achnanthes,Achn,N,Diatom (Bacillariophyceae),1.452495974,2.105263158,108.9371981,0.265275444,69,41066,
16_08HCC_Phyto_L_depth,2016,August,8/10/2016,Hills Creek,C (depth),Synedra radians,Synedra,Syne,N,Diatom (Bacillariophyceae),0.726247987,1.052631579,261.4492754,0.636661066,69,41066,
16_08HCC_Phyto_L_depth,2016,August,8/10/2016,Hills Creek,C (depth),Nitzschia paleacea,Nitzschia,Nitz,N,Diatom (Bacillariophyceae),0.726247987,1.052631579,71.17230274,0.17331329,69,41066,
16_08HCC_Phyto_L_depth,2016,August,8/10/2016,Hills Creek,C (depth),Nitzschia palea,Nitzschia,Nitz,N,Diatom (Bacillariophyceae),0.726247987,1.052631579,130.7246377,0.318330533,69,41066,
16_08HCC_Phyto_L_depth,2016,August,8/10/2016,Hills Creek,C (depth),Ceratium hirundinella,Ceratium,Cera,N,Dinoflagellate (Dinoflagellata),0.726247987,1.052631579,7117.230274,17.33132903,69,41066,
16_08HCC_Phyto_L_depth,2016,August,8/10/2016,Hills Creek,C (depth),Nitzschia dissipata,Nitzschia,Nitz,N,Diatom (Bacillariophyceae),0.726247987,1.052631579,195.3607085,0.475727297,69,41066,
16_08HCC_Phyto_L_depth,2016,August,8/10/2016,Hills Creek,C (depth),Navicula cryptocephala,Navicula,Navi,N,Diatom (Bacillariophyceae),0.726247987,1.052631579,134.3558776,0.327173048,69,41066,
16_08HCC_Phyto_L_depth,2016,August,8/10/2016,Hills Creek,C (depth),Achnanthes lewisiana,Achnanthes,Achn,N,Diatom (Bacillariophyceae),0.726247987,1.052631579,90.78099839,0.22106287,69,41066,
16_08HCC_Phyto_L_depth,2016,August,8/10/2016,Hills Creek,C (depth),Navicula decussis,Navicula,Navi,N,Diatom (Bacillariophyceae),0.726247987,1.052631579,139.4396135,0.339552569,69,41066,
16_08HCC_Phyto_L_depth,2016,August,8/10/2016,Hills Creek,C (depth),Stephanodiscus astraea minutula,Stephanodiscus,Step,N,Diatom (Bacillariophyceae),0.726247987,1.052631579,254.1867955,0.618976037,69,41066,
16_08HC_Phyto_L_spatial,2016,August,8/10/2016,Hills Creek,spatial,Rhodomonas minuta,Rhodomonas,Rhod,N,Cryptophyte (Cryptophyta),31.76056338,56.47058824,635.2112676,4.200577579,56,15122,
16_08HC_Phyto_L_spatial,2016,August,8/10/2016,Hills Creek,spatial,Cryptomonas erosa,Cryptomonas,Cryp,N,Cryptophyte (Cryptophyta),11.91021127,21.17647059,6193.309859,40.9556314,56,15122,
16_08HC_Phyto_L_spatial,2016,August,8/10/2016,Hills Creek,spatial,Ankistrodesmus falcatus,Ankistrodesmus,Anki,N,Green algae (Chlorophyta & Charophyta),3.308392019,5.882352941,99.25176056,0.656340247,56,15122,
16_08HC_Phyto_L_spatial,2016,August,8/10/2016,Hills Creek,spatial,Gomphonema subclavatum,Gomphonema,Gomp,N,Diatom (Bacillariophyceae),1.323356808,2.352941176,794.0140845,5.250721974,56,15122,
16_08HC_Phyto_L_spatial,2016,August,8/10/2016,Hills Creek,spatial,Achnanthes minutissima,Achnanthes,Achn,N,Diatom (Bacillariophyceae),1.323356808,2.352941176,66.16784038,0.437560165,56,15122,
16_08HC_Phyto_L_spatial,2016,August,8/10/2016,Hills Creek,spatial,Sphaerocystis schroeteri,Sphaerocystis,Spha,N,Green algae (Chlorophyta & Charophyta),1.323356808,2.352941176,370.5399061,2.450336921,56,15122,
16_08HC_Phyto_L_spatial,2016,August,8/10/2016,Hills Creek,spatial,Navicula cryptocephala veneta,Navicula,Navi,N,Diatom (Bacillariophyceae),0.661678404,1.176470588,62.85944836,0.415682156,56,15122,
16_08HC_Phyto_L_spatial,2016,August,8/10/2016,Hills Creek,spatial,Kephyrion sp.,Kephyrion,Keph,N,Golden algae (Chrysophyceae),0.661678404,1.176470588,41.68573944,0.275662904,56,15122,
16_08HC_Phyto_L_spatial,2016,August,8/10/2016,Hills Creek,spatial,Nitzschia frustulum,Nitzschia,Nitz,N,Diatom (Bacillariophyceae),0.661678404,1.176470588,79.40140845,0.525072197,56,15122,
16_08HC_Phyto_L_spatial,2016,August,8/10/2016,Hills Creek,spatial,Ceratium hirundinella,Ceratium,Cera,N,Dinoflagellate (Dinoflagellata),0.661678404,1.176470588,6484.448357,42.88089612,56,15122,
16_08HC_Phyto_L_spatial,2016,August,8/10/2016,Hills Creek,spatial,Gomphonema angustatum,Gomphonema,Gomp,N,Diatom (Bacillariophyceae),0.661678404,1.176470588,119.1021127,0.787608296,56,15122,
16_08HC_Phyto_L_spatial,2016,August,8/10/2016,Hills Creek,spatial,Nitzschia fonticola,Nitzschia,Nitz,N,Diatom (Bacillariophyceae),0.661678404,1.176470588,27.79049296,0.183775269,56,15122,
16_08HC_Phyto_L_spatial,2016,August,8/10/2016,Hills Creek,spatial,Achnanthes lanceolata,Achnanthes,Achn,N,Diatom (Bacillariophyceae),0.661678404,1.176470588,119.1021127,0.787608296,56,15122,
16_08HC_Phyto_L_spatial,2016,August,8/10/2016,Hills Creek,spatial,Navicula minima,Navicula,Navi,N,Diatom (Bacillariophyceae),0.661678404,1.176470588,29.11384977,0.192526472,56,15122,
16_09HCC_Phyto_L_depth,2016,September,9/6/2016,Hills Creek,C (depth),Rhodomonas minuta,Rhodomonas,Rhod,N,Cryptophyte (Cryptophyta),41.58156028,33.33333333,831.6312057,1.220160811,125,68158,
16_09HCC_Phyto_L_depth,2016,September,9/6/2016,Hills Creek,C (depth),Aphanizomenon flos-aquae,Aphanizomenon,Apha,N,Bluegreen algae (Cyanobacteria),38.38297872,30.76923077,53198.80851,78.05274849,125,68158,844
16_09HCC_Phyto_L_depth,2016,September,9/6/2016,Hills Creek,C (depth),Cryptomonas erosa,Cryptomonas,Cryp,N,Cryptophyte (Cryptophyta),23.45626478,18.8034188,12197.25768,17.89569189,125,68158,
16_09HCC_Phyto_L_depth,2016,September,9/6/2016,Hills Creek,C (depth),Ankistrodesmus falcatus,Ankistrodesmus,Anki,N,Green algae (Chlorophyta & Charophyta),12.79432624,10.25641026,319.858156,0.46929262,125,68158,
16_09HCC_Phyto_L_depth,2016,September,9/6/2016,Hills Creek,C (depth),Achnanthes minutissima,Achnanthes,Achn,N,Diatom (Bacillariophyceae),3.19858156,2.564102564,207.9078014,0.305040203,125,68158,
16_09HCC_Phyto_L_depth,2016,September,9/6/2016,Hills Creek,C (depth),Chromulina sp.,Chromulina,Chro,N,Golden algae (Chrysophyceae),1.066193853,0.854700855,21.32387707,0.031286175,125,68158,
16_09HCC_Phyto_L_depth,2016,September,9/6/2016,Hills Creek,C (depth),Surirella ovata,Surirella,Suri,N,Diatom (Bacillariophyceae),1.066193853,0.854700855,309.1962175,0.453649532,125,68158,
16_09HCC_Phyto_L_depth,2016,September,9/6/2016,Hills Creek,C (depth),Sphaerocystis schroeteri,Sphaerocystis,Spha,N,Green algae (Chlorophyta & Charophyta),1.066193853,0.854700855,597.0685579,0.87601289,125,68158,
16_09HCC_Phyto_L_depth,2016,September,9/6/2016,Hills Creek,C (depth),Dinobryon sertularia,Dinobryon,Dino,N,Golden algae (Chrysophyceae),1.066193853,0.854700855,127.9432624,0.187717048,125,68158,
16_09HCC_Phyto_L_depth,2016,September,9/6/2016,Hills Creek,C (depth),Navicula radiosa,Navicula,Navi,N,Diatom (Bacillariophyceae),1.066193853,0.854700855,346.5130024,0.508400338,125,68158,
16_09HC_Phyto_L_spatial,2016,September,9/6/2016,Hills Creek,spatial,Cryptomonas erosa,Cryptomonas,Cryp,N,Cryptophyte (Cryptophyta),55.9379845,39.3442623,29087.75194,85.307085,142,34098,
16_09HC_Phyto_L_spatial,2016,September,9/6/2016,Hills Creek,spatial,Rhodomonas minuta,Rhodomonas,Rhod,N,Cryptophyte (Cryptophyta),45.4496124,31.96721311,908.9922481,2.665846406,142,34098,
16_09HC_Phyto_L_spatial,2016,September,9/6/2016,Hills Creek,spatial,Ankistrodesmus falcatus,Ankistrodesmus,Anki,N,Green algae (Chlorophyta & Charophyta),34.96124031,24.59016393,874.0310078,2.563313852,142,34098,
16_09HC_Phyto_L_spatial,2016,September,9/6/2016,Hills Creek,spatial,Aphanizomenon flos-aquae,Aphanizomenon,Apha,N,Bluegreen algae (Cyanobacteria),2.330749354,1.639344262,2202.55814,6.459550907,142,34098,35
16_09HC_Phyto_L_spatial,2016,September,9/6/2016,Hills Creek,spatial,Diploneis elliptica,Diploneis,Dipl,N,Diatom (Bacillariophyceae),1.165374677,0.819672131,302.997416,0.888615469,142,34098,
16_09HC_Phyto_L_spatial,2016,September,9/6/2016,Hills Creek,spatial,Nitzschia dissipata,Nitzschia,Nitz,N,Diatom (Bacillariophyceae),1.165374677,0.819672131,313.4857881,0.919375235,142,34098,
16_09HC_Phyto_L_spatial,2016,September,9/6/2016,Hills Creek,spatial,Stephanodiscus astraea minutula,Stephanodiscus,Step,N,Diatom (Bacillariophyceae),1.165374677,0.819672131,407.881137,1.196213131,142,34098,
16_09LPC_Phyto_L_depth,2016,September,9/7/2016,Lookout Point,C (depth),Rhodomonas minuta,Rhodomonas,Rhod,N,Cryptophyte (Cryptophyta),391.0769231,89.53068592,7821.538462,24.10926943,437,32442,
16_09LPC_Phyto_L_depth,2016,September,9/7/2016,Lookout Point,C (depth),Cryptomonas erosa,Cryptomonas,Cryp,N,Cryptophyte (Cryptophyta),9.461538462,2.166064982,4920,15.16550819,437,32442,
16_09LPC_Phyto_L_depth,2016,September,9/7/2016,Lookout Point,C (depth),Ankistrodesmus falcatus,Ankistrodesmus,Anki,N,Green algae (Chlorophyta & Charophyta),9.461538462,2.166064982,236.5384615,0.729110971,437,32442,
16_09LPC_Phyto_L_depth,2016,September,9/7/2016,Lookout Point,C (depth),Dolichospermum flos-aquae,Dolichospermum,Doli,N,Bluegreen algae (Cyanobacteria),6.307692308,1.444043321,8452.307692,26.05356535,437,32442,126
16_09LPC_Phyto_L_depth,2016,September,9/7/2016,Lookout Point,C (depth),Aphanizomenon flos-aquae,Aphanizomenon,Apha,N,Bluegreen algae (Cyanobacteria),4.730769231,1.083032491,8047.038462,24.80435522,437,32442,128
16_09LPC_Phyto_L_depth,2016,September,9/7/2016,Lookout Point,C (depth),Chlamydomonas sp.,Chlamydomonas,Chla,N,Green algae (Chlorophyta & Charophyta),3.153846154,0.722021661,1025,3.159480873,437,32442,
16_09LPC_Phyto_L_depth,2016,September,9/7/2016,Lookout Point,C (depth),Nitzschia frustulum,Nitzschia,Nitz,N,Diatom (Bacillariophyceae),3.153846154,0.722021661,378.4615385,1.166577553,437,32442,
16_09LPC_Phyto_L_depth,2016,September,9/7/2016,Lookout Point,C (depth),Nitzschia palea,Nitzschia,Nitz,N,Diatom (Bacillariophyceae),1.576923077,0.36101083,283.8461538,0.874933165,437,32442,
16_09LPC_Phyto_L_depth,2016,September,9/7/2016,Lookout Point,C (depth),Rhoicosphenia curvata,Rhoicosphenia,Rhoi,N,Diatom (Bacillariophyceae),1.576923077,0.36101083,184.5,0.568706557,437,32442,
16_09LPC_Phyto_L_depth,2016,September,9/7/2016,Lookout Point,C (depth),Navicula minima,Navicula,Navi,N,Diatom (Bacillariophyceae),1.576923077,0.36101083,69.38461538,0.213872551,437,32442,
16_09LPC_Phyto_L_depth,2016,September,9/7/2016,Lookout Point,C (depth),Nitzschia dissipata,Nitzschia,Nitz,N,Diatom (Bacillariophyceae),1.576923077,0.36101083,424.1923077,1.307539007,437,32442,
16_09LPC_Phyto_L_depth,2016,September,9/7/2016,Lookout Point,C (depth),Anomoeoneis vitrea,Anomoeoneis,Anom,N,Diatom (Bacillariophyceae),1.576923077,0.36101083,189.2307692,0.583288777,437,32442,
16_09LPC_Phyto_L_depth,2016,September,9/7/2016,Lookout Point,C (depth),Diploneis elliptica,Diploneis,Dipl,N,Diatom (Bacillariophyceae),1.576923077,0.36101083,410,1.263792349,437,32442,
16_09LP_Phyto_L_spatial,2016,September,9/7/2016,Lookout Point,spatial,Rhodomonas minuta,Rhodomonas,Rhod,N,Cryptophyte (Cryptophyta),1036.673611,91.94444444,20733.47222,35.67963781,1127,58110,
16_09LP_Phyto_L_spatial,2016,September,9/7/2016,Lookout Point,spatial,Ankistrodesmus falcatus,Ankistrodesmus,Anki,N,Green algae (Chlorophyta & Charophyta),21.92361111,1.944444444,548.0902778,0.943192843,1127,58110,
16_09LP_Phyto_L_spatial,2016,September,9/7/2016,Lookout Point,spatial,Chlamydomonas sp.,Chlamydomonas,Chla,N,Green algae (Chlorophyta & Charophyta),18.79166667,1.666666667,6107.291667,10.5098631,1127,58110,
16_09LP_Phyto_L_spatial,2016,September,9/7/2016,Lookout Point,spatial,Cryptomonas erosa,Cryptomonas,Cryp,N,Cryptophyte (Cryptophyta),12.52777778,1.111111111,6514.444444,11.21052064,1127,58110,
16_09LP_Phyto_L_spatial,2016,September,9/7/2016,Lookout Point,spatial,Dolichospermum flos-aquae,Dolichospermum,Doli,N,Bluegreen algae (Cyanobacteria),9.395833333,0.833333333,10701.85417,18.41651396,1127,58110,160
16_09LP_Phyto_L_spatial,2016,September,9/7/2016,Lookout Point,spatial,Aphanizomenon flos-aquae,Aphanizomenon,Apha,N,Bluegreen algae (Cyanobacteria),9.395833333,0.833333333,7695.1875,13.24242751,1127,58110,122
16_09LP_Phyto_L_spatial,2016,September,9/7/2016,Lookout Point,spatial,Oocystis pusilla,Oocystis,Oocy,N,Green algae (Chlorophyta & Charophyta),6.263888889,0.555555556,4059,6.985016708,1127,58110,
16_09LP_Phyto_L_spatial,2016,September,9/7/2016,Lookout Point,spatial,Navicula cryptocephala,Navicula,Navi,N,Diatom (Bacillariophyceae),3.131944444,0.277777778,579.4097222,0.997089576,1127,58110,
16_09LP_Phyto_L_spatial,2016,September,9/7/2016,Lookout Point,spatial,Nitzschia dissipata,Nitzschia,Nitz,N,Diatom (Bacillariophyceae),3.131944444,0.277777778,842.4930556,1.449822141,1127,58110,
16_09LP_Phyto_L_spatial,2016,September,9/7/2016,Lookout Point,spatial,Achnanthes minutissima,Achnanthes,Achn,N,Diatom (Bacillariophyceae),3.131944444,0.277777778,156.5972222,0.269483669,1127,58110,
16_09LP_Phyto_L_spatial,2016,September,9/7/2016,Lookout Point,spatial,Cyclotella stelligera,Cyclotella,Cycl,N,Diatom (Bacillariophyceae),3.131944444,0.277777778,172.2569444,0.296432036,1127,58110,
16_09FCC_Phyto_L_depth,2016,September,9/8/2016,Fall Creek,C (depth),Chrysococcus rufescens,Chrysococcus,Chry,N,Golden algae (Chrysophyceae),5.486618005,27.77777778,466.3625304,7.899628253,20,5904,
16_09FCC_Phyto_L_depth,2016,September,9/8/2016,Fall Creek,C (depth),Navicula cryptocephala,Navicula,Navi,N,Diatom (Bacillariophyceae),2.194647202,11.11111111,406.0097324,6.87732342,20,5904,
16_09FCC_Phyto_L_depth,2016,September,9/8/2016,Fall Creek,C (depth),Sphaerocystis schroeteri,Sphaerocystis,Spha,N,Green algae (Chlorophyta & Charophyta),1.097323601,5.555555556,307.2506083,5.204460967,20,5904,
16_09FCC_Phyto_L_depth,2016,September,9/8/2016,Fall Creek,C (depth),Asterionella formosa,Asterionella,Aste,N,Diatom (Bacillariophyceae),1.097323601,5.555555556,241.4111922,4.089219331,20,5904,
16_09FCC_Phyto_L_depth,2016,September,9/8/2016,Fall Creek,C (depth),Nitzschia frustulum,Nitzschia,Nitz,N,Diatom (Bacillariophyceae),1.097323601,5.555555556,131.6788321,2.230483271,20,5904,
16_09FCC_Phyto_L_depth,2016,September,9/8/2016,Fall Creek,C (depth),Gomphonema angustatum,Gomphonema,Gomp,N,Diatom (Bacillariophyceae),1.097323601,5.555555556,197.5182482,3.345724907,20,5904,
16_09FCC_Phyto_L_depth,2016,September,9/8/2016,Fall Creek,C (depth),Nitzschia paleacea,Nitzschia,Nitz,N,Diatom (Bacillariophyceae),1.097323601,5.555555556,107.5377129,1.821561338,20,5904,
16_09FCC_Phyto_L_depth,2016,September,9/8/2016,Fall Creek,C (depth),Trachelomonas volvocina,Trachelomonas,Trac,Y,Euglenoid,1.097323601,5.555555556,2068.454988,35.03717472,20,5904,
16_09FCC_Phyto_L_depth,2016,September,9/8/2016,Fall Creek,C (depth),Achnanthes lanceolata,Achnanthes,Achn,N,Diatom (Bacillariophyceae),1.097323601,5.555555556,197.5182482,3.345724907,20,5904,
16_09FCC_Phyto_L_depth,2016,September,9/8/2016,Fall Creek,C (depth),Gomphonema subclavatum,Gomphonema,Gomp,N,Diatom (Bacillariophyceae),1.097323601,5.555555556,658.3941606,11.15241636,20,5904,
16_09FCC_Phyto_L_depth,2016,September,9/8/2016,Fall Creek,C (depth),Navicula mutica,Navicula,Navi,N,Diatom (Bacillariophyceae),1.097323601,5.555555556,60.35279805,1.022304833,20,5904,
16_09FCC_Phyto_L_depth,2016,September,9/8/2016,Fall Creek,C (depth),Ankistrodesmus falcatus,Ankistrodesmus,Anki,N,Green algae (Chlorophyta & Charophyta),1.097323601,5.555555556,27.43309002,0.464684015,20,5904,
16_09FCC_Phyto_L_depth,2016,September,9/8/2016,Fall Creek,C (depth),Melosira italica,Melosira,Melo,N,Diatom (Bacillariophyceae),1.097323601,5.555555556,1033.678832,17.50929368,20,5904,
16_09FC_Phyto_L_spatial,2016,September,9/8/2016,Fall Creek,spatial,Rhodomonas minuta,Rhodomonas,Rhod,N,Cryptophyte (Cryptophyta),406.9172932,91.25475285,8138.345865,38.01528531,446,21408,
16_09FC_Phyto_L_spatial,2016,September,9/8/2016,Fall Creek,spatial,Sphaerocystis schroeteri,Sphaerocystis,Spha,N,Green algae (Chlorophyta & Charophyta),11.86842105,2.661596958,2866.223684,13.3885083,446,21408,
16_09FC_Phyto_L_spatial,2016,September,9/8/2016,Fall Creek,spatial,Cryptomonas erosa,Cryptomonas,Cryp,N,Cryptophyte (Cryptophyta),8.477443609,1.901140684,4408.270677,20.59161288,446,21408,
16_09FC_Phyto_L_spatial,2016,September,9/8/2016,Fall Creek,spatial,Oocystis pusilla,Oocystis,Oocy,N,Green algae (Chlorophyta & Charophyta),3.390977444,0.760456274,1098.676692,5.132063517,446,21408,
16_09FC_Phyto_L_spatial,2016,September,9/8/2016,Fall Creek,spatial,Melosira italica,Melosira,Melo,N,Diatom (Bacillariophyceae),3.390977444,0.760456274,3194.300752,14.92099949,446,21408,
16_09FC_Phyto_L_spatial,2016,September,9/8/2016,Fall Creek,spatial,Ankistrodesmus falcatus,Ankistrodesmus,Anki,N,Green algae (Chlorophyta & Charophyta),3.390977444,0.760456274,169.5488722,0.791985111,446,21408,
